student_id,assignment_name,assignment_type,grade
26,Assignment 14,test,77
26,Assignment 15,homework,100
26,Assignment 16,participation,100
26,Assignment 17,project,88
26,Assignment 18,test,100
26,Assignment 19,quiz,97
26,Assignment 20,participation,100
26,Assignment 21,project,100
26,Assignment 22,project,100
26,Assignment 23,homework,60
26,Assignment 24,quiz,79
26,Assignment 25,homework,100
26,Assignment 26,project,78
26,Assignment 27,test,100
26,Assignment 28,project,100
26,Assignment 29,participation,100
26,Assignment 30,participation,100
26,Assignment 31,homework,78
26,Assignment 32,homework,100
26,Assignment 33,homework,88
26,Assignment 34,participation,74
26,Assignment 35,project,83
26,Assignment 36,test,85
26,Assignment 37,quiz,100
26,Assignment 38,participation,100
26,Assignment 39,homework,76
26,Assignment 40,test,100
27,Assignment 1,quiz,100
27,Assignment 2,test,61
27,Assignment 3,quiz,95
27,Assignment 4,homework,66
27,Assignment 5,project,73
27,Assignment 6,participation,66
27,Assignment 7,project,67
27,Assignment 8,quiz,100
27,Assignment 9,project,62
27,Assignment 10,test,52
27,Assignment 11,quiz,100
27,Assignment 12,participation,100
27,Assignment 13,homework,100
27,Assignment 14,test,46
27,Assignment 15,homework,100
27,Assignment 16,participation,71
27,Assignment 17,project,58
27,Assignment 18,test,100
27,Assignment 19,quiz,64
27,Assignment 20,participation,100
27,Assignment 21,project,100
27,Assignment 22,project,100
27,Assignment 23,homework,55
27,Assignment 24,quiz,54
27,Assignment 25,homework,100
27,Assignment 26,project,62
27,Assignment 27,test,100
27,Assignment 28,project,76
27,Assignment 29,participation,75
27,Assignment 30,participation,100
27,Assignment 31,homework,69
27,Assignment 32,homework,100
27,Assignment 33,homework,53
27,Assignment 34,participation,72
27,Assignment 35,project,60
27,Assignment 36,test,51
27,Assignment 37,quiz,75
27,Assignment 38,participation,100
27,Assignment 39,homework,56
27,Assignment 40,test,66
28,Assignment 1,quiz,100
28,Assignment 2,test,55
28,Assignment 3,quiz,79
28,Assignment 4,homework,71
28,Assignment 5,project,63
28,Assignment 6,participation,50
28,Assignment 7,project,51
28,Assignment 8,quiz,100
28,Assignment 9,project,68
28,Assignment 10,test,52
28,Assignment 11,quiz,100
28,Assignment 12,participation,100
28,Assignment 13,homework,100
28,Assignment 14,test,46
28,Assignment 15,homework,100
28,Assignment 16,participation,61
28,Assignment 17,project,58
28,Assignment 18,test,100
28,Assignment 19,quiz,75
28,Assignment 20,participation,100
28,Assignment 21,project,100
28,Assignment 22,project,100
28,Assignment 23,homework,53
28,Assignment 24,quiz,55
28,Assignment 25,homework,100
28,Assignment 26,project,62
28,Assignment 27,test,100
28,Assignment 28,project,85
28,Assignment 29,participation,77
28,Assignment 30,participation,100
28,Assignment 31,homework,51
28,Assignment 32,homework,100
28,Assignment 33,homework,57
28,Assignment 34,participation,57
28,Assignment 35,project,65
28,Assignment 36,test,59
28,Assignment 37,quiz,80
28,Assignment 38,participation,94
28,Assignment 39,homework,49
28,Assignment 40,test,66
29,Assignment 1,quiz,100
29,Assignment 2,test,70
29,Assignment 3,quiz,96
29,Assignment 4,homework,72
29,Assignment 5,project,73
29,Assignment 6,participation,86
29,Assignment 7,project,71
29,Assignment 8,quiz,100
29,Assignment 9,project,93
29,Assignment 10,test,58
29,Assignment 11,quiz,100
29,Assignment 12,participation,100
29,Assignment 13,homework,90
29,Assignment 14,test,53
29,Assignment 15,homework,100
29,Assignment 16,participation,83
29,Assignment 17,project,45
29,Assignment 18,test,100
29,Assignment 19,quiz,68
29,Assignment 20,participation,100
29,Assignment 21,project,100
29,Assignment 22,project,100
29,Assignment 23,homework,50
29,Assignment 24,quiz,75
29,Assignment 25,homework,100
29,Assignment 26,project,63
29,Assignment 27,test,100
29,Assignment 28,project,66
29,Assignment 29,participation,87
29,Assignment 30,participation,100
29,Assignment 31,homework,60
29,Assignment 32,homework,100
29,Assignment 33,homework,57
29,Assignment 34,participation,60
29,Assignment 35,project,61
29,Assignment 36,test,58
29,Assignment 37,quiz,94
29,Assignment 38,participation,100
29,Assignment 39,homework,62
29,Assignment 40,test,69
30,Assignment 1,quiz,100
30,Assignment 2,test,43
30,Assignment 3,quiz,87
30,Assignment 4,homework,63
30,Assignment 5,project,61
30,Assignment 6,participation,52
30,Assignment 7,project,68
30,Assignment 8,quiz,100
30,Assignment 9,project,77
30,Assignment 10,test,64
30,Assignment 11,quiz,100
30,Assignment 12,participation,100
30,Assignment 13,homework,85
30,Assignment 14,test,50
30,Assignment 15,homework,100
30,Assignment 16,participation,68
30,Assignment 17,project,53
30,Assignment 18,test,100
30,Assignment 19,quiz,73
30,Assignment 20,participation,100
30,Assignment 21,project,100
30,Assignment 22,project,100
30,Assignment 23,homework,53
30,Assignment 24,quiz,67
30,Assignment 25,homework,100
30,Assignment 26,project,54
30,Assignment 27,test,100
30,Assignment 28,project,67
30,Assignment 29,participation,87
30,Assignment 30,participation,100
30,Assignment 31,homework,45
30,Assignment 32,homework,100
30,Assignment 33,homework,57
30,Assignment 34,participation,52
30,Assignment 35,project,48
30,Assignment 36,test,54
30,Assignment 37,quiz,71
30,Assignment 38,participation,100
30,Assignment 39,homework,55
30,Assignment 40,test,67
31,Assignment 1,quiz,100
31,Assignment 2,test,65
31,Assignment 3,quiz,100
31,Assignment 4,homework,82
31,Assignment 5,project,100
31,Assignment 6,participation,93
31,Assignment 7,project,96
31,Assignment 8,quiz,100
31,Assignment 9,project,100
31,Assignment 10,test,90
31,Assignment 11,quiz,100
31,Assignment 12,participation,100
31,Assignment 13,homework,100
31,Assignment 14,test,74
31,Assignment 15,homework,100
31,Assignment 16,participation,100
31,Assignment 17,project,95
31,Assignment 18,test,100
31,Assignment 19,quiz,98
31,Assignment 20,participation,100
31,Assignment 21,project,100
31,Assignment 22,project,100
31,Assignment 23,homework,89
31,Assignment 24,quiz,75
31,Assignment 25,homework,100
31,Assignment 26,project,88
31,Assignment 27,test,100
31,Assignment 28,project,100
31,Assignment 29,participation,100
31,Assignment 30,participation,100
31,Assignment 31,homework,87
31,Assignment 32,homework,100
31,Assignment 33,homework,71
31,Assignment 34,participation,85
31,Assignment 35,project,84
31,Assignment 36,test,94
31,Assignment 37,quiz,100
31,Assignment 38,participation,100
31,Assignment 39,homework,89
31,Assignment 40,test,77
32,Assignment 1,quiz,100
32,Assignment 2,test,78
32,Assignment 3,quiz,86
32,Assignment 4,homework,82
32,Assignment 5,project,98
32,Assignment 6,participation,87
32,Assignment 7,project,78
32,Assignment 8,quiz,100
32,Assignment 9,project,100
32,Assignment 10,test,66
32,Assignment 11,quiz,100
32,Assignment 12,participation,100
32,Assignment 13,homework,100
32,Assignment 14,test,69
32,Assignment 15,homework,100
32,Assignment 16,participation,100
32,Assignment 17,project,76
32,Assignment 18,test,100
32,Assignment 19,quiz,99
32,Assignment 20,participation,100
32,Assignment 21,project,100
32,Assignment 22,project,100
32,Assignment 23,homework,71
32,Assignment 24,quiz,76
32,Assignment 25,homework,100
32,Assignment 26,project,61
32,Assignment 27,test,100
32,Assignment 28,project,76
32,Assignment 29,participation,98
32,Assignment 30,participation,100
32,Assignment 31,homework,76
32,Assignment 32,homework,100
32,Assignment 33,homework,77
32,Assignment 34,participation,70
32,Assignment 35,project,76
32,Assignment 36,test,61
32,Assignment 37,quiz,94
32,Assignment 38,participation,100
32,Assignment 39,homework,80
32,Assignment 40,test,74
33,Assignment 1,quiz,100
33,Assignment 2,test,44
33,Assignment 3,quiz,100
33,Assignment 4,homework,100
33,Assignment 5,project,87
33,Assignment 6,participation,81
33,Assignment 7,project,87
33,Assignment 8,quiz,100
33,Assignment 9,project,88
33,Assignment 10,test,60
33,Assignment 11,quiz,100
33,Assignment 12,participation,100
33,Assignment 13,homework,100
33,Assignment 14,test,70
33,Assignment 15,homework,100
33,Assignment 16,participation,85
33,Assignment 17,project,70
33,Assignment 18,test,100
33,Assignment 19,quiz,87
33,Assignment 20,participation,100
33,Assignment 21,project,100
33,Assignment 22,project,100
33,Assignment 23,homework,65
33,Assignment 24,quiz,85
33,Assignment 25,homework,100
33,Assignment 26,project,68
33,Assignment 27,test,100
33,Assignment 28,project,100
33,Assignment 29,participation,92
33,Assignment 30,participation,100
33,Assignment 31,homework,88
33,Assignment 32,homework,100
33,Assignment 33,homework,69
33,Assignment 34,participation,63
33,Assignment 35,project,80
33,Assignment 36,test,75
33,Assignment 37,quiz,98
33,Assignment 38,participation,100
33,Assignment 39,homework,85
33,Assignment 40,test,75
34,Assignment 1,quiz,100
34,Assignment 2,test,83
34,Assignment 3,quiz,100
34,Assignment 4,homework,96
34,Assignment 5,project,100
34,Assignment 6,participation,100
34,Assignment 7,project,100
34,Assignment 8,quiz,100
34,Assignment 9,project,92
34,Assignment 10,test,100
34,Assignment 11,quiz,100
34,Assignment 12,participation,100
34,Assignment 13,homework,100
34,Assignment 14,test,92
34,Assignment 15,homework,100
34,Assignment 16,participation,100
34,Assignment 17,project,56
34,Assignment 18,test,100
34,Assignment 19,quiz,100
34,Assignment 20,participation,100
34,Assignment 21,project,100
34,Assignment 22,project,100
34,Assignment 23,homework,77
34,Assignment 24,quiz,100
34,Assignment 25,homework,100
34,Assignment 26,project,99
34,Assignment 27,test,100
34,Assignment 28,project,92
34,Assignment 29,participation,100
34,Assignment 30,participation,100
34,Assignment 31,homework,92
34,Assignment 32,homework,100
34,Assignment 33,homework,89
34,Assignment 34,participation,93
34,Assignment 35,project,97
34,Assignment 36,test,81
34,Assignment 37,quiz,100
34,Assignment 38,participation,100
34,Assignment 39,homework,100
34,Assignment 40,test,93
35,Assignment 1,quiz,100
35,Assignment 2,test,79
35,Assignment 3,quiz,96
35,Assignment 4,homework,80
35,Assignment 5,project,100
35,Assignment 6,participation,53
35,Assignment 7,project,82
35,Assignment 8,quiz,100
35,Assignment 9,project,74
35,Assignment 10,test,75
35,Assignment 11,quiz,100
35,Assignment 12,participation,100
35,Assignment 13,homework,100
35,Assignment 14,test,72
35,Assignment 15,homework,100
35,Assignment 16,participation,93
35,Assignment 17,project,63
35,Assignment 18,test,100
35,Assignment 19,quiz,90
35,Assignment 20,participation,100
35,Assignment 21,project,100
35,Assignment 22,project,100
35,Assignment 23,homework,67
35,Assignment 24,quiz,84
35,Assignment 25,homework,100
35,Assignment 26,project,53
35,Assignment 27,test,100
35,Assignment 28,project,100
35,Assignment 29,participation,97
35,Assignment 30,participation,100
35,Assignment 31,homework,79
35,Assignment 32,homework,100
35,Assignment 33,homework,72
35,Assignment 34,participation,84
35,Assignment 35,project,64
35,Assignment 36,test,81
35,Assignment 37,quiz,79
35,Assignment 38,participation,100
35,Assignment 39,homework,91
35,Assignment 40,test,82
36,Assignment 1,quiz,100
36,Assignment 2,test,50
36,Assignment 3,quiz,86
36,Assignment 4,homework,85
36,Assignment 5,project,56
36,Assignment 6,participation,75
36,Assignment 7,project,77
36,Assignment 8,quiz,100
36,Assignment 9,project,83
36,Assignment 10,test,65
36,Assignment 11,quiz,100
36,Assignment 12,participation,100
36,Assignment 13,homework,100
36,Assignment 14,test,65
36,Assignment 15,homework,100
36,Assignment 16,participation,72
36,Assignment 17,project,66
36,Assignment 18,test,100
36,Assignment 19,quiz,74
36,Assignment 20,participation,100
36,Assignment 21,project,100
36,Assignment 22,project,100
36,Assignment 23,homework,59
36,Assignment 24,quiz,64
36,Assignment 25,homework,92
36,Assignment 26,project,42
36,Assignment 27,test,100
36,Assignment 28,project,76
36,Assignment 29,participation,76
36,Assignment 30,participation,100
36,Assignment 31,homework,72
36,Assignment 32,homework,100
36,Assignment 33,homework,58
36,Assignment 34,participation,42
36,Assignment 35,project,57
36,Assignment 36,test,59
36,Assignment 37,quiz,99
36,Assignment 38,participation,100
36,Assignment 39,homework,64
36,Assignment 40,test,68
37,Assignment 1,quiz,83
37,Assignment 2,test,38
37,Assignment 3,quiz,61
37,Assignment 4,homework,45
37,Assignment 5,project,46
37,Assignment 6,participation,44
37,Assignment 7,project,44
37,Assignment 8,quiz,87
37,Assignment 9,project,48
37,Assignment 10,test,30
37,Assignment 11,quiz,85
37,Assignment 12,participation,93
37,Assignment 13,homework,63
37,Assignment 14,test,29
37,Assignment 15,homework,63
37,Assignment 16,participation,48
37,Assignment 17,project,33
37,Assignment 18,test,65
37,Assignment 19,quiz,38
37,Assignment 20,participation,98
37,Assignment 21,project,75
37,Assignment 22,project,70
37,Assignment 23,homework,36
37,Assignment 24,quiz,34
37,Assignment 25,homework,55
37,Assignment 26,project,36
37,Assignment 27,test,89
37,Assignment 28,project,49
37,Assignment 29,participation,40
37,Assignment 30,participation,100
37,Assignment 31,homework,36
37,Assignment 32,homework,94
37,Assignment 33,homework,39
37,Assignment 34,participation,37
37,Assignment 35,project,42
37,Assignment 36,test,33
37,Assignment 37,quiz,38
37,Assignment 38,participation,70
37,Assignment 39,homework,37
37,Assignment 40,test,37
38,Assignment 1,quiz,74
38,Assignment 2,test,35
38,Assignment 3,quiz,50
38,Assignment 4,homework,38
38,Assignment 5,project,35
38,Assignment 6,participation,34
38,Assignment 7,project,43
38,Assignment 8,quiz,68
38,Assignment 9,project,48
38,Assignment 10,test,28
38,Assignment 11,quiz,73
38,Assignment 12,participation,86
38,Assignment 13,homework,59
38,Assignment 14,test,34
38,Assignment 15,homework,47
38,Assignment 16,participation,35
38,Assignment 17,project,27
38,Assignment 18,test,50
38,Assignment 19,quiz,43
38,Assignment 20,participation,84
38,Assignment 21,project,69
38,Assignment 22,project,100
38,Assignment 23,homework,34
38,Assignment 24,quiz,30
38,Assignment 25,homework,53
38,Assignment 26,project,38
38,Assignment 27,test,76
38,Assignment 28,project,39
38,Assignment 29,participation,43
38,Assignment 30,participation,77
38,Assignment 31,homework,35
38,Assignment 32,homework,77
38,Assignment 33,homework,30
38,Assignment 34,participation,35
38,Assignment 35,project,31
38,Assignment 36,test,35
38,Assignment 37,quiz,52
38,Assignment 38,participation,66
38,Assignment 39,homework,35
38,Assignment 40,test,39
39,Assignment 1,quiz,77
39,Assignment 2,test,29
39,Assignment 3,quiz,61
39,Assignment 4,homework,40
39,Assignment 5,project,49
39,Assignment 6,participation,33
39,Assignment 7,project,42
39,Assignment 8,quiz,84
39,Assignment 9,project,45
39,Assignment 10,test,28
39,Assignment 11,quiz,60
39,Assignment 12,participation,70
39,Assignment 13,homework,63
39,Assignment 14,test,38
39,Assignment 15,homework,66
39,Assignment 16,participation,46
39,Assignment 17,project,30
39,Assignment 18,test,48
39,Assignment 19,quiz,39
39,Assignment 20,participation,66
39,Assignment 21,project,71
39,Assignment 22,project,62
39,Assignment 23,homework,27
39,Assignment 24,quiz,38
39,Assignment 25,homework,58
39,Assignment 26,project,29
39,Assignment 27,test,84
39,Assignment 28,project,56
39,Assignment 29,participation,45
39,Assignment 30,participation,91
39,Assignment 31,homework,33
39,Assignment 32,homework,64
39,Assignment 33,homework,35
39,Assignment 34,participation,34
39,Assignment 35,project,36
39,Assignment 36,test,34
39,Assignment 37,quiz,39
39,Assignment 38,participation,70
39,Assignment 39,homework,32
39,Assignment 40,test,39
40,Assignment 1,quiz,100
40,Assignment 2,test,94
40,Assignment 3,quiz,99
40,Assignment 4,homework,100
40,Assignment 5,project,78
40,Assignment 6,participation,88
40,Assignment 7,project,95
40,Assignment 8,quiz,100
40,Assignment 9,project,100
40,Assignment 10,test,88
40,Assignment 11,quiz,100
40,Assignment 12,participation,100
40,Assignment 13,homework,100
40,Assignment 14,test,90
40,Assignment 15,homework,100
40,Assignment 16,participation,100
40,Assignment 17,project,77
40,Assignment 18,test,100
40,Assignment 19,quiz,99
40,Assignment 20,participation,100
40,Assignment 21,project,100
40,Assignment 22,project,100
40,Assignment 23,homework,80
40,Assignment 24,quiz,88
40,Assignment 25,homework,100
40,Assignment 26,project,77
40,Assignment 27,test,100
40,Assignment 28,project,100
40,Assignment 29,participation,100
40,Assignment 30,participation,100
40,Assignment 31,homework,91
40,Assignment 32,homework,100
40,Assignment 33,homework,82
40,Assignment 34,participation,99
40,Assignment 35,project,100
40,Assignment 36,test,73
40,Assignment 37,quiz,100
40,Assignment 38,participation,100
40,Assignment 39,homework,100
40,Assignment 40,test,63
41,Assignment 1,quiz,100
41,Assignment 2,test,61
41,Assignment 3,quiz,100
41,Assignment 4,homework,71
41,Assignment 5,project,94
41,Assignment 6,participation,98
41,Assignment 7,project,91
41,Assignment 8,quiz,100
41,Assignment 9,project,100
41,Assignment 10,test,73
41,Assignment 11,quiz,100
41,Assignment 12,participation,100
41,Assignment 13,homework,100
41,Assignment 14,test,75
41,Assignment 15,homework,100
41,Assignment 16,participation,81
41,Assignment 17,project,75
41,Assignment 18,test,100
41,Assignment 19,quiz,79
41,Assignment 20,participation,100
41,Assignment 21,project,100
41,Assignment 22,project,100
41,Assignment 23,homework,89
41,Assignment 24,quiz,73
41,Assignment 25,homework,100
41,Assignment 26,project,83
41,Assignment 27,test,100
41,Assignment 28,project,100
41,Assignment 29,participation,100
41,Assignment 30,participation,100
41,Assignment 31,homework,58
41,Assignment 32,homework,100
41,Assignment 33,homework,77
41,Assignment 34,participation,74
41,Assignment 35,project,85
41,Assignment 36,test,70
41,Assignment 37,quiz,100
41,Assignment 38,participation,100
41,Assignment 39,homework,85
41,Assignment 40,test,89
42,Assignment 1,quiz,100
42,Assignment 2,test,88
42,Assignment 3,quiz,100
42,Assignment 4,homework,79
42,Assignment 5,project,100
42,Assignment 6,participation,97
42,Assignment 7,project,100
42,Assignment 8,quiz,100
42,Assignment 9,project,99
42,Assignment 10,test,80
42,Assignment 11,quiz,100
42,Assignment 12,participation,100
42,Assignment 13,homework,100
42,Assignment 14,test,76
42,Assignment 15,homework,100
42,Assignment 16,participation,93
42,Assignment 17,project,72
42,Assignment 18,test,100
42,Assignment 19,quiz,100
42,Assignment 20,participation,100
42,Assignment 21,project,100
42,Assignment 22,project,100
42,Assignment 23,homework,85
42,Assignment 24,quiz,100
42,Assignment 25,homework,100
42,Assignment 26,project,84
42,Assignment 27,test,100
42,Assignment 28,project,100
42,Assignment 29,participation,100
42,Assignment 30,participation,100
42,Assignment 31,homework,85
42,Assignment 32,homework,100
42,Assignment 33,homework,97
42,Assignment 34,participation,91
42,Assignment 35,project,100
42,Assignment 36,test,76
42,Assignment 37,quiz,100
42,Assignment 38,participation,100
42,Assignment 39,homework,100
42,Assignment 40,test,90
43,Assignment 1,quiz,100
43,Assignment 2,test,70
43,Assignment 3,quiz,100
43,Assignment 4,homework,94
43,Assignment 5,project,100
43,Assignment 6,participation,94
43,Assignment 7,project,85
43,Assignment 8,quiz,100
43,Assignment 9,project,100
43,Assignment 10,test,54
43,Assignment 11,quiz,100
43,Assignment 12,participation,100
43,Assignment 13,homework,100
43,Assignment 14,test,69
43,Assignment 15,homework,100
43,Assignment 16,participation,81
43,Assignment 17,project,63
43,Assignment 18,test,100
43,Assignment 19,quiz,80
43,Assignment 20,participation,100
43,Assignment 21,project,100
43,Assignment 22,project,100
43,Assignment 23,homework,78
43,Assignment 24,quiz,74
43,Assignment 25,homework,100
43,Assignment 26,project,69
43,Assignment 27,test,100
43,Assignment 28,project,100
43,Assignment 29,participation,93
43,Assignment 30,participation,100
43,Assignment 31,homework,73
43,Assignment 32,homework,100
43,Assignment 33,homework,61
43,Assignment 34,participation,81
43,Assignment 35,project,76
43,Assignment 36,test,83
43,Assignment 37,quiz,100
43,Assignment 38,participation,100
43,Assignment 39,homework,71
43,Assignment 40,test,81
44,Assignment 1,quiz,100
44,Assignment 2,test,100
44,Assignment 3,quiz,100
44,Assignment 4,homework,100
44,Assignment 5,project,100
44,Assignment 6,participation,100
44,Assignment 7,project,100
44,Assignment 8,quiz,100
44,Assignment 9,project,100
44,Assignment 10,test,88
44,Assignment 11,quiz,100
44,Assignment 12,participation,100
44,Assignment 13,homework,100
44,Assignment 14,test,68
44,Assignment 15,homework,100
44,Assignment 16,participation,100
44,Assignment 17,project,87
44,Assignment 18,test,100
44,Assignment 19,quiz,100
44,Assignment 20,participation,100
44,Assignment 21,project,100
44,Assignment 22,project,100
44,Assignment 23,homework,67
44,Assignment 24,quiz,87
44,Assignment 25,homework,100
44,Assignment 26,project,87
44,Assignment 27,test,100
44,Assignment 28,project,95
44,Assignment 29,participation,100
44,Assignment 30,participation,100
44,Assignment 31,homework,93
44,Assignment 32,homework,100
44,Assignment 33,homework,92
44,Assignment 34,participation,78
44,Assignment 35,project,85
44,Assignment 36,test,71
44,Assignment 37,quiz,92
44,Assignment 38,participation,100
44,Assignment 39,homework,89
44,Assignment 40,test,100
45,Assignment 1,quiz,100
45,Assignment 2,test,59
45,Assignment 3,quiz,98
45,Assignment 4,homework,53
45,Assignment 5,project,77
45,Assignment 6,participation,60
45,Assignment 7,project,65
45,Assignment 8,quiz,100
45,Assignment 9,project,73
45,Assignment 10,test,58
45,Assignment 11,quiz,100
45,Assignment 12,participation,100
45,Assignment 13,homework,100
45,Assignment 14,test,64
45,Assignment 15,homework,100
45,Assignment 16,participation,84
45,Assignment 17,project,77
45,Assignment 18,test,100
45,Assignment 19,quiz,65
45,Assignment 20,participation,100
45,Assignment 21,project,100
45,Assignment 22,project,100
45,Assignment 23,homework,48
45,Assignment 24,quiz,75
45,Assignment 25,homework,100
45,Assignment 26,project,63
45,Assignment 27,test,100
45,Assignment 28,project,69
45,Assignment 29,participation,77
45,Assignment 30,participation,100
45,Assignment 31,homework,64
45,Assignment 32,homework,100
45,Assignment 33,homework,61
45,Assignment 34,participation,56
45,Assignment 35,project,64
45,Assignment 36,test,60
45,Assignment 37,quiz,85
45,Assignment 38,participation,81
45,Assignment 39,homework,52
45,Assignment 40,test,68
46,Assignment 1,quiz,100
46,Assignment 2,test,38
46,Assignment 3,quiz,88
46,Assignment 4,homework,74
46,Assignment 5,project,68
46,Assignment 6,participation,59
46,Assignment 7,project,49
46,Assignment 8,quiz,100
46,Assignment 9,project,74
46,Assignment 10,test,52
46,Assignment 11,quiz,100
46,Assignment 12,participation,100
46,Assignment 13,homework,77
46,Assignment 14,test,40
46,Assignment 15,homework,76
46,Assignment 16,participation,53
46,Assignment 17,project,51
46,Assignment 18,test,90
46,Assignment 19,quiz,61
46,Assignment 20,participation,100
46,Assignment 21,project,93
46,Assignment 22,project,100
46,Assignment 23,homework,43
46,Assignment 24,quiz,43
46,Assignment 25,homework,67
46,Assignment 26,project,43
46,Assignment 27,test,100
46,Assignment 28,project,59
46,Assignment 29,participation,62
46,Assignment 30,participation,100
46,Assignment 31,homework,42
46,Assignment 32,homework,95
46,Assignment 33,homework,48
46,Assignment 34,participation,49
46,Assignment 35,project,47
46,Assignment 36,test,40
46,Assignment 37,quiz,52
46,Assignment 38,participation,100
46,Assignment 39,homework,50
46,Assignment 40,test,54
47,Assignment 1,quiz,100
47,Assignment 2,test,65
47,Assignment 3,quiz,100
47,Assignment 4,homework,100
47,Assignment 5,project,100
47,Assignment 6,participation,82
47,Assignment 7,project,98
47,Assignment 8,quiz,100
47,Assignment 9,project,100
47,Assignment 10,test,68
47,Assignment 11,quiz,100
47,Assignment 12,participation,100
47,Assignment 13,homework,100
47,Assignment 14,test,80
47,Assignment 15,homework,100
47,Assignment 16,participation,80
47,Assignment 17,project,89
47,Assignment 18,test,100
47,Assignment 19,quiz,94
47,Assignment 20,participation,100
47,Assignment 21,project,100
47,Assignment 22,project,100
47,Assignment 23,homework,81
47,Assignment 24,quiz,84
47,Assignment 25,homework,87
47,Assignment 26,project,73
47,Assignment 27,test,100
47,Assignment 28,project,85
47,Assignment 29,participation,98
47,Assignment 30,participation,100
47,Assignment 31,homework,86
47,Assignment 32,homework,100
47,Assignment 33,homework,68
47,Assignment 34,participation,70
47,Assignment 35,project,83
47,Assignment 36,test,80
47,Assignment 37,quiz,100
47,Assignment 38,participation,100
47,Assignment 39,homework,85
47,Assignment 40,test,90
48,Assignment 1,quiz,86
48,Assignment 2,test,30
48,Assignment 3,quiz,68
48,Assignment 4,homework,53
48,Assignment 5,project,49
48,Assignment 6,participation,32
48,Assignment 7,project,43
48,Assignment 8,quiz,84
48,Assignment 9,project,45
48,Assignment 10,test,40
48,Assignment 11,quiz,96
48,Assignment 12,participation,73
48,Assignment 13,homework,55
48,Assignment 14,test,39
48,Assignment 15,homework,61
48,Assignment 16,participation,50
48,Assignment 17,project,42
48,Assignment 18,test,68
48,Assignment 19,quiz,43
48,Assignment 20,participation,74
48,Assignment 21,project,69
48,Assignment 22,project,100
48,Assignment 23,homework,37
48,Assignment 24,quiz,35
48,Assignment 25,homework,69
48,Assignment 26,project,35
48,Assignment 27,test,76
48,Assignment 28,project,52
48,Assignment 29,participation,48
48,Assignment 30,participation,92
48,Assignment 31,homework,31
48,Assignment 32,homework,71
48,Assignment 33,homework,31
48,Assignment 34,participation,24
48,Assignment 35,project,32
48,Assignment 36,test,31
48,Assignment 37,quiz,55
48,Assignment 38,participation,85
48,Assignment 39,homework,38
48,Assignment 40,test,41
49,Assignment 1,quiz,94
49,Assignment 2,test,30
49,Assignment 3,quiz,62
49,Assignment 4,homework,58
49,Assignment 5,project,54
49,Assignment 6,participation,41
49,Assignment 7,project,52
49,Assignment 8,quiz,83
49,Assignment 9,project,57
49,Assignment 10,test,42
49,Assignment 11,quiz,99
49,Assignment 12,participation,95
49,Assignment 13,homework,59
49,Assignment 14,test,40
49,Assignment 15,homework,71
49,Assignment 16,participation,41
49,Assignment 17,project,43
49,Assignment 18,test,87
49,Assignment 19,quiz,46
49,Assignment 20,participation,100
49,Assignment 21,project,69
49,Assignment 22,project,94
49,Assignment 23,homework,42
49,Assignment 24,quiz,50
49,Assignment 25,homework,76
49,Assignment 26,project,39
49,Assignment 27,test,89
49,Assignment 28,project,55
49,Assignment 29,participation,49
49,Assignment 30,participation,92
49,Assignment 31,homework,45
49,Assignment 32,homework,83
49,Assignment 33,homework,50
49,Assignment 34,participation,41
49,Assignment 35,project,41
49,Assignment 36,test,38
49,Assignment 37,quiz,46
49,Assignment 38,participation,92
49,Assignment 39,homework,42
49,Assignment 40,test,38
50,Assignment 1,quiz,100
50,Assignment 2,test,44
50,Assignment 3,quiz,58
50,Assignment 4,homework,57
50,Assignment 5,project,61
50,Assignment 6,participation,47
50,Assignment 7,project,49
50,Assignment 8,quiz,91
50,Assignment 9,project,47
50,Assignment 10,test,52
50,Assignment 11,quiz,100
50,Assignment 12,participation,100
50,Assignment 13,homework,70
50,Assignment 14,test,39
50,Assignment 15,homework,70
50,Assignment 16,participation,48
50,Assignment 17,project,42
50,Assignment 18,test,86
50,Assignment 19,quiz,52
50,Assignment 20,participation,90
50,Assignment 21,project,85
50,Assignment 22,project,100
50,Assignment 23,homework,41
50,Assignment 24,quiz,37
50,Assignment 25,homework,70
50,Assignment 26,project,38
50,Assignment 27,test,98
50,Assignment 28,project,48
50,Assignment 29,participation,66
50,Assignment 30,participation,100
50,Assignment 31,homework,42
50,Assignment 32,homework,100
50,Assignment 33,homework,42
50,Assignment 34,participation,50
50,Assignment 35,project,40
50,Assignment 36,test,39
50,Assignment 37,quiz,70
50,Assignment 38,participation,96
50,Assignment 39,homework,53
50,Assignment 40,test,52
51,Assignment 1,quiz,100
51,Assignment 2,test,96
51,Assignment 3,quiz,100
51,Assignment 4,homework,100
51,Assignment 5,project,100
51,Assignment 6,participation,100
51,Assignment 7,project,100
51,Assignment 8,quiz,100
51,Assignment 9,project,100
51,Assignment 10,test,94
51,Assignment 11,quiz,100
51,Assignment 12,participation,100
51,Assignment 13,homework,100
51,Assignment 14,test,72
51,Assignment 15,homework,100
51,Assignment 16,participation,100
51,Assignment 17,project,73
51,Assignment 18,test,100
51,Assignment 19,quiz,100
51,Assignment 20,participation,100
51,Assignment 21,project,100
51,Assignment 22,project,100
51,Assignment 23,homework,100
51,Assignment 24,quiz,100
51,Assignment 25,homework,100
51,Assignment 26,project,92
51,Assignment 27,test,100
51,Assignment 28,project,100
