student_id,assignment_name,assignment_type,grade
26,Assignment 12,homework,100
26,Assignment 13,project,100
26,Assignment 14,project,100
26,Assignment 15,project,82
26,Assignment 16,test,100
26,Assignment 17,participation,100
26,Assignment 18,quiz,100
26,Assignment 19,participation,100
26,Assignment 20,test,100
26,Assignment 21,homework,100
26,Assignment 22,test,100
26,Assignment 23,participation,100
26,Assignment 24,test,100
26,Assignment 25,quiz,100
26,Assignment 26,homework,100
26,Assignment 27,participation,100
26,Assignment 28,participation,100
26,Assignment 29,project,100
26,Assignment 30,project,100
26,Assignment 31,quiz,100
26,Assignment 32,homework,100
26,Assignment 33,participation,89
26,Assignment 34,participation,92
26,Assignment 35,quiz,83
26,Assignment 36,homework,100
26,Assignment 37,homework,100
26,Assignment 38,test,100
26,Assignment 39,test,100
26,Assignment 40,participation,77
27,Assignment 1,homework,100
27,Assignment 2,homework,100
27,Assignment 3,project,90
27,Assignment 4,homework,87
27,Assignment 5,homework,55
27,Assignment 6,homework,96
27,Assignment 7,quiz,69
27,Assignment 8,participation,68
27,Assignment 9,project,81
27,Assignment 10,quiz,100
27,Assignment 11,test,100
27,Assignment 12,homework,100
27,Assignment 13,project,99
27,Assignment 14,project,100
27,Assignment 15,project,67
27,Assignment 16,test,100
27,Assignment 17,participation,100
27,Assignment 18,quiz,100
27,Assignment 19,participation,100
27,Assignment 20,test,100
27,Assignment 21,homework,100
27,Assignment 22,test,96
27,Assignment 23,participation,100
27,Assignment 24,test,100
27,Assignment 25,quiz,58
27,Assignment 26,homework,100
27,Assignment 27,participation,100
27,Assignment 28,participation,100
27,Assignment 29,project,100
27,Assignment 30,project,100
27,Assignment 31,quiz,82
27,Assignment 32,homework,85
27,Assignment 33,participation,80
27,Assignment 34,participation,75
27,Assignment 35,quiz,73
27,Assignment 36,homework,98
27,Assignment 37,homework,100
27,Assignment 38,test,100
27,Assignment 39,test,89
27,Assignment 40,participation,61
28,Assignment 1,homework,100
28,Assignment 2,homework,100
28,Assignment 3,project,100
28,Assignment 4,homework,100
28,Assignment 5,homework,80
28,Assignment 6,homework,98
28,Assignment 7,quiz,85
28,Assignment 8,participation,71
28,Assignment 9,project,85
28,Assignment 10,quiz,100
28,Assignment 11,test,100
28,Assignment 12,homework,100
28,Assignment 13,project,100
28,Assignment 14,project,100
28,Assignment 15,project,85
28,Assignment 16,test,100
28,Assignment 17,participation,95
28,Assignment 18,quiz,100
28,Assignment 19,participation,100
28,Assignment 20,test,92
28,Assignment 21,homework,100
28,Assignment 22,test,100
28,Assignment 23,participation,100
28,Assignment 24,test,100
28,Assignment 25,quiz,77
28,Assignment 26,homework,100
28,Assignment 27,participation,100
28,Assignment 28,participation,100
28,Assignment 29,project,100
28,Assignment 30,project,100
28,Assignment 31,quiz,100
28,Assignment 32,homework,100
28,Assignment 33,participation,80
28,Assignment 34,participation,74
28,Assignment 35,quiz,88
28,Assignment 36,homework,99
28,Assignment 37,homework,100
28,Assignment 38,test,100
28,Assignment 39,test,100
28,Assignment 40,participation,81
29,Assignment 1,homework,100
29,Assignment 2,homework,100
29,Assignment 3,project,100
29,Assignment 4,homework,100
29,Assignment 5,homework,93
29,Assignment 6,homework,100
29,Assignment 7,quiz,84
29,Assignment 8,participation,89
29,Assignment 9,project,100
29,Assignment 10,quiz,100
29,Assignment 11,test,100
29,Assignment 12,homework,100
29,Assignment 13,project,100
29,Assignment 14,project,100
29,Assignment 15,project,100
29,Assignment 16,test,100
29,Assignment 17,participation,100
29,Assignment 18,quiz,100
29,Assignment 19,participation,100
29,Assignment 20,test,100
29,Assignment 21,homework,100
29,Assignment 22,test,100
29,Assignment 23,participation,100
29,Assignment 24,test,100
29,Assignment 25,quiz,86
29,Assignment 26,homework,100
29,Assignment 27,participation,100
29,Assignment 28,participation,100
29,Assignment 29,project,100
29,Assignment 30,project,100
29,Assignment 31,quiz,100
29,Assignment 32,homework,93
29,Assignment 33,participation,90
29,Assignment 34,participation,97
29,Assignment 35,quiz,79
29,Assignment 36,homework,100
29,Assignment 37,homework,100
29,Assignment 38,test,100
29,Assignment 39,test,100
29,Assignment 40,participation,92
30,Assignment 1,homework,100
30,Assignment 2,homework,71
30,Assignment 3,project,63
30,Assignment 4,homework,62
30,Assignment 5,homework,63
30,Assignment 6,homework,63
30,Assignment 7,quiz,36
30,Assignment 8,participation,52
30,Assignment 9,project,47
30,Assignment 10,quiz,100
30,Assignment 11,test,100
30,Assignment 12,homework,82
30,Assignment 13,project,91
30,Assignment 14,project,63
30,Assignment 15,project,47
30,Assignment 16,test,100
30,Assignment 17,participation,67
30,Assignment 18,quiz,100
30,Assignment 19,participation,100
30,Assignment 20,test,55
30,Assignment 21,homework,88
30,Assignment 22,test,90
30,Assignment 23,participation,80
30,Assignment 24,test,96
30,Assignment 25,quiz,47
30,Assignment 26,homework,76
30,Assignment 27,participation,88
30,Assignment 28,participation,100
30,Assignment 29,project,100
30,Assignment 30,project,86
30,Assignment 31,quiz,78
30,Assignment 32,homework,53
30,Assignment 33,participation,48
30,Assignment 34,participation,52
30,Assignment 35,quiz,53
30,Assignment 36,homework,58
30,Assignment 37,homework,67
30,Assignment 38,test,100
30,Assignment 39,test,60
30,Assignment 40,participation,47
31,Assignment 1,homework,100
31,Assignment 2,homework,100
31,Assignment 3,project,100
31,Assignment 4,homework,100
31,Assignment 5,homework,100
31,Assignment 6,homework,98
31,Assignment 7,quiz,96
31,Assignment 8,participation,81
31,Assignment 9,project,100
31,Assignment 10,quiz,100
31,Assignment 11,test,100
31,Assignment 12,homework,100
31,Assignment 13,project,100
31,Assignment 14,project,100
31,Assignment 15,project,93
31,Assignment 16,test,100
31,Assignment 17,participation,100
31,Assignment 18,quiz,100
31,Assignment 19,participation,100
31,Assignment 20,test,100
31,Assignment 21,homework,100
31,Assignment 22,test,100
31,Assignment 23,participation,100
31,Assignment 24,test,100
31,Assignment 25,quiz,81
31,Assignment 26,homework,100
31,Assignment 27,participation,100
31,Assignment 28,participation,100
31,Assignment 29,project,100
31,Assignment 30,project,100
31,Assignment 31,quiz,100
31,Assignment 32,homework,92
31,Assignment 33,participation,82
31,Assignment 34,participation,96
31,Assignment 35,quiz,100
31,Assignment 36,homework,100
31,Assignment 37,homework,100
31,Assignment 38,test,100
31,Assignment 39,test,100
31,Assignment 40,participation,96
32,Assignment 1,homework,100
32,Assignment 2,homework,100
32,Assignment 3,project,100
32,Assignment 4,homework,76
32,Assignment 5,homework,78
32,Assignment 6,homework,67
32,Assignment 7,quiz,67
32,Assignment 8,participation,74
32,Assignment 9,project,84
32,Assignment 10,quiz,100
32,Assignment 11,test,100
32,Assignment 12,homework,100
32,Assignment 13,project,100
32,Assignment 14,project,100
32,Assignment 15,project,67
32,Assignment 16,test,100
32,Assignment 17,participation,96
32,Assignment 18,quiz,100
32,Assignment 19,participation,100
32,Assignment 20,test,100
32,Assignment 21,homework,100
32,Assignment 22,test,100
32,Assignment 23,participation,100
32,Assignment 24,test,100
32,Assignment 25,quiz,58
32,Assignment 26,homework,100
32,Assignment 27,participation,100
32,Assignment 28,participation,100
32,Assignment 29,project,100
32,Assignment 30,project,100
32,Assignment 31,quiz,90
32,Assignment 32,homework,81
32,Assignment 33,participation,65
32,Assignment 34,participation,76
32,Assignment 35,quiz,85
32,Assignment 36,homework,86
32,Assignment 37,homework,100
32,Assignment 38,test,100
32,Assignment 39,test,90
32,Assignment 40,participation,60
33,Assignment 1,homework,100
33,Assignment 2,homework,100
33,Assignment 3,project,100
33,Assignment 4,homework,100
33,Assignment 5,homework,88
33,Assignment 6,homework,96
33,Assignment 7,quiz,82
33,Assignment 8,participation,91
33,Assignment 9,project,100
33,Assignment 10,quiz,100
33,Assignment 11,test,100
33,Assignment 12,homework,100
33,Assignment 13,project,100
33,Assignment 14,project,100
33,Assignment 15,project,100
33,Assignment 16,test,100
33,Assignment 17,participation,100
33,Assignment 18,quiz,100
33,Assignment 19,participation,100
33,Assignment 20,test,100
33,Assignment 21,homework,100
33,Assignment 22,test,100
33,Assignment 23,participation,100
33,Assignment 24,test,100
33,Assignment 25,quiz,79
33,Assignment 26,homework,100
33,Assignment 27,participation,100
33,Assignment 28,participation,100
33,Assignment 29,project,100
33,Assignment 30,project,100
33,Assignment 31,quiz,100
33,Assignment 32,homework,97
33,Assignment 33,participation,91
33,Assignment 34,participation,89
33,Assignment 35,quiz,94
33,Assignment 36,homework,100
33,Assignment 37,homework,100
33,Assignment 38,test,100
33,Assignment 39,test,98
33,Assignment 40,participation,88
34,Assignment 1,homework,100
34,Assignment 2,homework,100
34,Assignment 3,project,100
34,Assignment 4,homework,100
34,Assignment 5,homework,94
34,Assignment 6,homework,100
34,Assignment 7,quiz,67
34,Assignment 8,participation,96
34,Assignment 9,project,98
34,Assignment 10,quiz,100
34,Assignment 11,test,100
34,Assignment 12,homework,100
34,Assignment 13,project,100
34,Assignment 14,project,100
34,Assignment 15,project,80
34,Assignment 16,test,100
34,Assignment 17,participation,100
34,Assignment 18,quiz,100
34,Assignment 19,participation,100
34,Assignment 20,test,95
34,Assignment 21,homework,100
34,Assignment 22,test,100
34,Assignment 23,participation,100
34,Assignment 24,test,100
34,Assignment 25,quiz,71
34,Assignment 26,homework,100
34,Assignment 27,participation,100
34,Assignment 28,participation,100
34,Assignment 29,project,100
34,Assignment 30,project,100
34,Assignment 31,quiz,100
34,Assignment 32,homework,100
34,Assignment 33,participation,89
34,Assignment 34,participation,90
34,Assignment 35,quiz,100
34,Assignment 36,homework,100
34,Assignment 37,homework,100
34,Assignment 38,test,100
34,Assignment 39,test,100
34,Assignment 40,participation,79
35,Assignment 1,homework,100
35,Assignment 2,homework,100
35,Assignment 3,project,100
35,Assignment 4,homework,100
35,Assignment 5,homework,100
35,Assignment 6,homework,100
35,Assignment 7,quiz,83
35,Assignment 8,participation,88
35,Assignment 9,project,82
35,Assignment 10,quiz,100
35,Assignment 11,test,100
35,Assignment 12,homework,100
35,Assignment 13,project,100
35,Assignment 14,project,100
35,Assignment 15,project,69
35,Assignment 16,test,100
35,Assignment 17,participation,100
35,Assignment 18,quiz,100
35,Assignment 19,participation,100
35,Assignment 20,test,100
35,Assignment 21,homework,100
35,Assignment 22,test,100
35,Assignment 23,participation,100
35,Assignment 24,test,100
35,Assignment 25,quiz,90
35,Assignment 26,homework,100
35,Assignment 27,participation,100
35,Assignment 28,participation,100
35,Assignment 29,project,100
35,Assignment 30,project,100
35,Assignment 31,quiz,100
35,Assignment 32,homework,100
35,Assignment 33,participation,85
35,Assignment 34,participation,90
35,Assignment 35,quiz,100
35,Assignment 36,homework,100
35,Assignment 37,homework,100
35,Assignment 38,test,100
35,Assignment 39,test,100
35,Assignment 40,participation,84
36,Assignment 1,homework,100
36,Assignment 2,homework,100
36,Assignment 3,project,100
36,Assignment 4,homework,100
36,Assignment 5,homework,90
36,Assignment 6,homework,100
36,Assignment 7,quiz,80
36,Assignment 8,participation,100
36,Assignment 9,project,100
36,Assignment 10,quiz,100
36,Assignment 11,test,100
36,Assignment 12,homework,100
36,Assignment 13,project,100
36,Assignment 14,project,100
36,Assignment 15,project,97
36,Assignment 16,test,100
36,Assignment 17,participation,100
36,Assignment 18,quiz,100
36,Assignment 19,participation,100
36,Assignment 20,test,100
36,Assignment 21,homework,100
36,Assignment 22,test,100
36,Assignment 23,participation,100
36,Assignment 24,test,100
36,Assignment 25,quiz,71
36,Assignment 26,homework,100
36,Assignment 27,participation,100
36,Assignment 28,participation,100
36,Assignment 29,project,100
36,Assignment 30,project,100
36,Assignment 31,quiz,100
36,Assignment 32,homework,100
36,Assignment 33,participation,90
36,Assignment 34,participation,100
36,Assignment 35,quiz,100
36,Assignment 36,homework,100
36,Assignment 37,homework,100
36,Assignment 38,test,100
36,Assignment 39,test,100
36,Assignment 40,participation,92
37,Assignment 1,homework,69
37,Assignment 2,homework,47
37,Assignment 3,project,74
37,Assignment 4,homework,44
37,Assignment 5,homework,45
37,Assignment 6,homework,36
37,Assignment 7,quiz,30
37,Assignment 8,participation,41
37,Assignment 9,project,35
37,Assignment 10,quiz,91
37,Assignment 11,test,84
37,Assignment 12,homework,53
37,Assignment 13,project,70
37,Assignment 14,project,50
37,Assignment 15,project,37
37,Assignment 16,test,84
37,Assignment 17,participation,49
37,Assignment 18,quiz,73
37,Assignment 19,participation,71
37,Assignment 20,test,49
37,Assignment 21,homework,69
37,Assignment 22,test,59
37,Assignment 23,participation,48
37,Assignment 24,test,60
37,Assignment 25,quiz,37
37,Assignment 26,homework,61
37,Assignment 27,participation,64
37,Assignment 28,participation,80
37,Assignment 29,project,88
37,Assignment 30,project,55
37,Assignment 31,quiz,53
37,Assignment 32,homework,46
37,Assignment 33,participation,35
37,Assignment 34,participation,34
37,Assignment 35,quiz,38
37,Assignment 36,homework,56
37,Assignment 37,homework,56
37,Assignment 38,test,76
37,Assignment 39,test,45
37,Assignment 40,participation,34
38,Assignment 1,homework,100
38,Assignment 2,homework,100
38,Assignment 3,project,100
38,Assignment 4,homework,95
38,Assignment 5,homework,100
38,Assignment 6,homework,95
38,Assignment 7,quiz,86
38,Assignment 8,participation,94
38,Assignment 9,project,88
38,Assignment 10,quiz,100
38,Assignment 11,test,100
38,Assignment 12,homework,100
38,Assignment 13,project,100
38,Assignment 14,project,100
38,Assignment 15,project,90
38,Assignment 16,test,100
38,Assignment 17,participation,100
38,Assignment 18,quiz,100
38,Assignment 19,participation,100
38,Assignment 20,test,100
38,Assignment 21,homework,100
38,Assignment 22,test,100
38,Assignment 23,participation,100
38,Assignment 24,test,100
38,Assignment 25,quiz,84
38,Assignment 26,homework,100
38,Assignment 27,participation,100
38,Assignment 28,participation,100
38,Assignment 29,project,100
38,Assignment 30,project,100
38,Assignment 31,quiz,100
38,Assignment 32,homework,94
38,Assignment 33,participation,73
38,Assignment 34,participation,95
38,Assignment 35,quiz,75
38,Assignment 36,homework,100
38,Assignment 37,homework,100
38,Assignment 38,test,100
38,Assignment 39,test,85
38,Assignment 40,participation,83
39,Assignment 1,homework,76
39,Assignment 2,homework,57
39,Assignment 3,project,65
39,Assignment 4,homework,45
39,Assignment 5,homework,41
39,Assignment 6,homework,43
39,Assignment 7,quiz,34
39,Assignment 8,participation,41
39,Assignment 9,project,56
39,Assignment 10,quiz,81
39,Assignment 11,test,92
39,Assignment 12,homework,61
39,Assignment 13,project,65
39,Assignment 14,project,47
39,Assignment 15,project,37
39,Assignment 16,test,81
39,Assignment 17,participation,52
39,Assignment 18,quiz,86
39,Assignment 19,participation,69
39,Assignment 20,test,51
39,Assignment 21,homework,90
39,Assignment 22,test,64
39,Assignment 23,participation,61
39,Assignment 24,test,56
39,Assignment 25,quiz,37
39,Assignment 26,homework,53
39,Assignment 27,participation,57
39,Assignment 28,participation,70
39,Assignment 29,project,81
39,Assignment 30,project,53
39,Assignment 31,quiz,44
39,Assignment 32,homework,35
39,Assignment 33,participation,34
39,Assignment 34,participation,37
39,Assignment 35,quiz,33
39,Assignment 36,homework,48
39,Assignment 37,homework,63
39,Assignment 38,test,88
39,Assignment 39,test,60
39,Assignment 40,participation,39
40,Assignment 1,homework,80
40,Assignment 2,homework,62
40,Assignment 3,project,60
40,Assignment 4,homework,52
40,Assignment 5,homework,40
40,Assignment 6,homework,41
40,Assignment 7,quiz,32
40,Assignment 8,participation,38
40,Assignment 9,project,41
40,Assignment 10,quiz,91
40,Assignment 11,test,98
40,Assignment 12,homework,59
40,Assignment 13,project,64
40,Assignment 14,project,51
40,Assignment 15,project,43
40,Assignment 16,test,83
40,Assignment 17,participation,59
40,Assignment 18,quiz,77
40,Assignment 19,participation,63
40,Assignment 20,test,42
40,Assignment 21,homework,68
40,Assignment 22,test,74
40,Assignment 23,participation,59
40,Assignment 24,test,58
40,Assignment 25,quiz,38
40,Assignment 26,homework,58
40,Assignment 27,participation,49
40,Assignment 28,participation,100
40,Assignment 29,project,100
40,Assignment 30,project,51
40,Assignment 31,quiz,45
40,Assignment 32,homework,42
40,Assignment 33,participation,35
40,Assignment 34,participation,35
40,Assignment 35,quiz,38
40,Assignment 36,homework,50
40,Assignment 37,homework,65
40,Assignment 38,test,77
40,Assignment 39,test,47
40,Assignment 40,participation,29
41,Assignment 1,homework,100
41,Assignment 2,homework,100
41,Assignment 3,project,90
41,Assignment 4,homework,85
41,Assignment 5,homework,83
41,Assignment 6,homework,72
41,Assignment 7,quiz,71
41,Assignment 8,participation,63
41,Assignment 9,project,65
41,Assignment 10,quiz,100
41,Assignment 11,test,100
41,Assignment 12,homework,100
41,Assignment 13,project,100
41,Assignment 14,project,94
41,Assignment 15,project,68
41,Assignment 16,test,100
41,Assignment 17,participation,78
41,Assignment 18,quiz,100
41,Assignment 19,participation,100
41,Assignment 20,test,100
41,Assignment 21,homework,100
41,Assignment 22,test,100
41,Assignment 23,participation,100
41,Assignment 24,test,100
41,Assignment 25,quiz,53
41,Assignment 26,homework,87
41,Assignment 27,participation,76
41,Assignment 28,participation,100
41,Assignment 29,project,100
41,Assignment 30,project,100
41,Assignment 31,quiz,86
41,Assignment 32,homework,56
41,Assignment 33,participation,55
41,Assignment 34,participation,65
41,Assignment 35,quiz,70
41,Assignment 36,homework,91
41,Assignment 37,homework,100
41,Assignment 38,test,100
41,Assignment 39,test,87
41,Assignment 40,participation,70
42,Assignment 1,homework,100
42,Assignment 2,homework,100
42,Assignment 3,project,100
42,Assignment 4,homework,100
42,Assignment 5,homework,90
42,Assignment 6,homework,100
42,Assignment 7,quiz,83
42,Assignment 8,participation,100
42,Assignment 9,project,90
42,Assignment 10,quiz,100
42,Assignment 11,test,100
42,Assignment 12,homework,100
42,Assignment 13,project,100
42,Assignment 14,project,100
42,Assignment 15,project,96
42,Assignment 16,test,100
42,Assignment 17,participation,100
42,Assignment 18,quiz,100
42,Assignment 19,participation,100
42,Assignment 20,test,100
42,Assignment 21,homework,100
42,Assignment 22,test,100
42,Assignment 23,participation,100
42,Assignment 24,test,100
42,Assignment 25,quiz,81
42,Assignment 26,homework,100
42,Assignment 27,participation,100
42,Assignment 28,participation,100
42,Assignment 29,project,100
42,Assignment 30,project,100
42,Assignment 31,quiz,100
42,Assignment 32,homework,100
42,Assignment 33,participation,89
42,Assignment 34,participation,92
42,Assignment 35,quiz,100
42,Assignment 36,homework,100
42,Assignment 37,homework,100
42,Assignment 38,test,100
42,Assignment 39,test,100
42,Assignment 40,participation,96
43,Assignment 1,homework,92
43,Assignment 2,homework,53
43,Assignment 3,project,55
43,Assignment 4,homework,43
43,Assignment 5,homework,31
43,Assignment 6,homework,42
43,Assignment 7,quiz,37
43,Assignment 8,participation,50
43,Assignment 9,project,48
43,Assignment 10,quiz,91
43,Assignment 11,test,100
43,Assignment 12,homework,69
43,Assignment 13,project,84
43,Assignment 14,project,44
43,Assignment 15,project,37
43,Assignment 16,test,79
43,Assignment 17,participation,67
43,Assignment 18,quiz,76
43,Assignment 19,participation,86
43,Assignment 20,test,56
43,Assignment 21,homework,69
43,Assignment 22,test,66
43,Assignment 23,participation,61
43,Assignment 24,test,54
43,Assignment 25,quiz,36
43,Assignment 26,homework,62
43,Assignment 27,participation,50
43,Assignment 28,participation,90
43,Assignment 29,project,100
43,Assignment 30,project,55
43,Assignment 31,quiz,42
43,Assignment 32,homework,45
43,Assignment 33,participation,35
43,Assignment 34,participation,38
43,Assignment 35,quiz,39
43,Assignment 36,homework,65
43,Assignment 37,homework,61
43,Assignment 38,test,77
43,Assignment 39,test,49
43,Assignment 40,participation,40
44,Assignment 1,homework,100
44,Assignment 2,homework,100
44,Assignment 3,project,100
44,Assignment 4,homework,100
44,Assignment 5,homework,100
44,Assignment 6,homework,100
44,Assignment 7,quiz,86
44,Assignment 8,participation,82
44,Assignment 9,project,100
44,Assignment 10,quiz,100
44,Assignment 11,test,100
44,Assignment 12,homework,100
44,Assignment 13,project,100
44,Assignment 14,project,100
44,Assignment 15,project,95
44,Assignment 16,test,100
44,Assignment 17,participation,100
44,Assignment 18,quiz,100
44,Assignment 19,participation,100
44,Assignment 20,test,100
44,Assignment 21,homework,100
44,Assignment 22,test,100
44,Assignment 23,participation,100
44,Assignment 24,test,100
44,Assignment 25,quiz,100
44,Assignment 26,homework,100
44,Assignment 27,participation,100
44,Assignment 28,participation,100
44,Assignment 29,project,100
44,Assignment 30,project,100
44,Assignment 31,quiz,100
44,Assignment 32,homework,100
44,Assignment 33,participation,88
44,Assignment 34,participation,93
44,Assignment 35,quiz,97
44,Assignment 36,homework,100
44,Assignment 37,homework,100
44,Assignment 38,test,100
44,Assignment 39,test,100
44,Assignment 40,participation,92
45,Assignment 1,homework,100
45,Assignment 2,homework,100
45,Assignment 3,project,100
45,Assignment 4,homework,76
45,Assignment 5,homework,67
45,Assignment 6,homework,67
45,Assignment 7,quiz,57
45,Assignment 8,participation,61
45,Assignment 9,project,75
45,Assignment 10,quiz,100
45,Assignment 11,test,100
45,Assignment 12,homework,98
45,Assignment 13,project,100
45,Assignment 14,project,77
45,Assignment 15,project,58
45,Assignment 16,test,100
45,Assignment 17,participation,84
45,Assignment 18,quiz,100
45,Assignment 19,participation,100
45,Assignment 20,test,79
45,Assignment 21,homework,100
45,Assignment 22,test,75
45,Assignment 23,participation,79
45,Assignment 24,test,87
45,Assignment 25,quiz,61
45,Assignment 26,homework,100
45,Assignment 27,participation,87
45,Assignment 28,participation,100
45,Assignment 29,project,100
45,Assignment 30,project,80
45,Assignment 31,quiz,98
45,Assignment 32,homework,60
45,Assignment 33,participation,53
45,Assignment 34,participation,51
45,Assignment 35,quiz,61
45,Assignment 36,homework,74
45,Assignment 37,homework,100
45,Assignment 38,test,100
45,Assignment 39,test,81
45,Assignment 40,participation,56
46,Assignment 1,homework,100
46,Assignment 2,homework,80
46,Assignment 3,project,97
46,Assignment 4,homework,71
46,Assignment 5,homework,59
46,Assignment 6,homework,62
46,Assignment 7,quiz,64
46,Assignment 8,participation,56
46,Assignment 9,project,55
46,Assignment 10,quiz,100
46,Assignment 11,test,100
46,Assignment 12,homework,75
46,Assignment 13,project,88
46,Assignment 14,project,81
46,Assignment 15,project,50
46,Assignment 16,test,100
46,Assignment 17,participation,92
46,Assignment 18,quiz,100
46,Assignment 19,participation,81
46,Assignment 20,test,64
46,Assignment 21,homework,95
46,Assignment 22,test,75
46,Assignment 23,participation,78
46,Assignment 24,test,93
46,Assignment 25,quiz,49
46,Assignment 26,homework,79
46,Assignment 27,participation,85
46,Assignment 28,participation,100
46,Assignment 29,project,100
46,Assignment 30,project,81
46,Assignment 31,quiz,55
46,Assignment 32,homework,69
46,Assignment 33,participation,46
46,Assignment 34,participation,52
46,Assignment 35,quiz,65
46,Assignment 36,homework,58
46,Assignment 37,homework,74
46,Assignment 38,test,100
46,Assignment 39,test,75
46,Assignment 40,participation,57
47,Assignment 1,homework,100
47,Assignment 2,homework,100
47,Assignment 3,project,100
47,Assignment 4,homework,100
47,Assignment 5,homework,95
47,Assignment 6,homework,100
47,Assignment 7,quiz,85
47,Assignment 8,participation,91
47,Assignment 9,project,96
47,Assignment 10,quiz,100
47,Assignment 11,test,100
47,Assignment 12,homework,100
47,Assignment 13,project,100
47,Assignment 14,project,100
47,Assignment 15,project,97
47,Assignment 16,test,100
47,Assignment 17,participation,100
47,Assignment 18,quiz,100
47,Assignment 19,participation,100
47,Assignment 20,test,100
47,Assignment 21,homework,100
47,Assignment 22,test,100
47,Assignment 23,participation,100
47,Assignment 24,test,100
47,Assignment 25,quiz,90
47,Assignment 26,homework,100
47,Assignment 27,participation,100
47,Assignment 28,participation,100
47,Assignment 29,project,100
47,Assignment 30,project,100
47,Assignment 31,quiz,94
47,Assignment 32,homework,100
47,Assignment 33,participation,88
47,Assignment 34,participation,93
47,Assignment 35,quiz,93
47,Assignment 36,homework,100
47,Assignment 37,homework,100
47,Assignment 38,test,100
47,Assignment 39,test,100
47,Assignment 40,participation,84
48,Assignment 1,homework,100
48,Assignment 2,homework,100
48,Assignment 3,project,100
48,Assignment 4,homework,100
48,Assignment 5,homework,100
48,Assignment 6,homework,90
48,Assignment 7,quiz,60
48,Assignment 8,participation,100
48,Assignment 9,project,86
48,Assignment 10,quiz,100
48,Assignment 11,test,100
48,Assignment 12,homework,100
48,Assignment 13,project,100
48,Assignment 14,project,100
48,Assignment 15,project,99
48,Assignment 16,test,100
48,Assignment 17,participation,100
48,Assignment 18,quiz,100
48,Assignment 19,participation,100
48,Assignment 20,test,100
48,Assignment 21,homework,100
48,Assignment 22,test,100
48,Assignment 23,participation,100
48,Assignment 24,test,100
48,Assignment 25,quiz,74
48,Assignment 26,homework,100
48,Assignment 27,participation,100
48,Assignment 28,participation,100
48,Assignment 29,project,100
48,Assignment 30,project,100
48,Assignment 31,quiz,100
48,Assignment 32,homework,100
48,Assignment 33,participation,92
48,Assignment 34,participation,91
48,Assignment 35,quiz,100
48,Assignment 36,homework,100
48,Assignment 37,homework,100
48,Assignment 38,test,100
48,Assignment 39,test,100
48,Assignment 40,participation,99
49,Assignment 1,homework,100
49,Assignment 2,homework,62
49,Assignment 3,project,60
49,Assignment 4,homework,62
49,Assignment 5,homework,36
49,Assignment 6,homework,40
49,Assignment 7,quiz,40
49,Assignment 8,participation,52
49,Assignment 9,project,50
49,Assignment 10,quiz,100
49,Assignment 11,test,100
49,Assignment 12,homework,100
49,Assignment 13,project,68
49,Assignment 14,project,51
49,Assignment 15,project,46
49,Assignment 16,test,95
49,Assignment 17,participation,59
49,Assignment 18,quiz,85
49,Assignment 19,participation,86
49,Assignment 20,test,66
49,Assignment 21,homework,90
49,Assignment 22,test,70
49,Assignment 23,participation,82
49,Assignment 24,test,83
49,Assignment 25,quiz,43
49,Assignment 26,homework,59
49,Assignment 27,participation,66
49,Assignment 28,participation,100
49,Assignment 29,project,100
49,Assignment 30,project,78
49,Assignment 31,quiz,54
49,Assignment 32,homework,62
49,Assignment 33,participation,42
49,Assignment 34,participation,57
49,Assignment 35,quiz,50
49,Assignment 36,homework,54
49,Assignment 37,homework,61
49,Assignment 38,test,100
49,Assignment 39,test,54
49,Assignment 40,participation,41
50,Assignment 1,homework,100
50,Assignment 2,homework,100
50,Assignment 3,project,100
50,Assignment 4,homework,95
50,Assignment 5,homework,73
50,Assignment 6,homework,63
50,Assignment 7,quiz,75
50,Assignment 8,participation,60
50,Assignment 9,project,66
50,Assignment 10,quiz,100
50,Assignment 11,test,100
50,Assignment 12,homework,100
50,Assignment 13,project,100
50,Assignment 14,project,100
50,Assignment 15,project,67
50,Assignment 16,test,100
50,Assignment 17,participation,97
50,Assignment 18,quiz,100
50,Assignment 19,participation,100
50,Assignment 20,test,76
50,Assignment 21,homework,100
50,Assignment 22,test,100
50,Assignment 23,participation,100
50,Assignment 24,test,100
50,Assignment 25,quiz,61
50,Assignment 26,homework,100
50,Assignment 27,participation,95
50,Assignment 28,participation,100
50,Assignment 29,project,100
50,Assignment 30,project,93
50,Assignment 31,quiz,79
50,Assignment 32,homework,80
50,Assignment 33,participation,75
50,Assignment 34,participation,79
50,Assignment 35,quiz,73
50,Assignment 36,homework,96
50,Assignment 37,homework,100
50,Assignment 38,test,100
50,Assignment 39,test,100
50,Assignment 40,participation,70
51,Assignment 1,homework,100
51,Assignment 2,homework,100
51,Assignment 3,project,98
51,Assignment 4,homework,70
51,Assignment 5,homework,55
51,Assignment 6,homework,60
51,Assignment 7,quiz,40
51,Assignment 8,participation,53
51,Assignment 9,project,56
51,Assignment 10,quiz,100
51,Assignment 11,test,100
51,Assignment 12,homework,82
51,Assignment 13,project,86
51,Assignment 14,project,75
51,Assignment 15,project,64
51,Assignment 16,test,100
51,Assignment 17,participation,50
51,Assignment 18,quiz,100
51,Assignment 19,participation,100
51,Assignment 20,test,53
51,Assignment 21,homework,100
51,Assignment 22,test,85
51,Assignment 23,participation,71
51,Assignment 24,test,98
